Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
290039217722349,Jarmila Halgašová - Kvalitné potraviny zo slovenských polí,Sloboda a Solidarita,162,21
117195501273420,Mali ešte žiť,OZ Pozostalí za spravodlivosť,160,21
139025019440898,Inštitút ľudských práv - Human Rights Institute,Inštitút ľudských práv - Human Rights Institute,150,6
829031324096235,Orosz Örs,Orosz Örs,150,1
1061086993931165,Petra Krištúfková,Sme rodina,149,48
344709529755622,SAPI,SAPI,140,26
100996313315404,Greenpeace Slovensko,Greenpeace Slovensko,135,4
935929019771603,Sconto Nábytok,These ads ran without a disclaimer,126,2
1555021474808039,Richard Takáč - poslanec NR SR,SMER - SD,124,10
231177683632352,Branislav Gröhling - Vzdelanie je budúcnosť krajiny,Sloboda a Solidarita,118,11
1632554420365677,Sóda,Sóda by O2 Slovakia,116,3
2001358070115171,Jaro Polaček,Jaroslav Polaček,116,11
193258414360612,Milan Uhrík • Republika,REPUBLIKA,109,6
348063062356711,Dobré rádio,"Dobré médiá, s.r.o",108,2
1552624815015371,SPP - distribúcia,SPP - distribúcia,107,3
210627929528194,Za našu vodu,OZ Za našu vodu,105,5
283025969119,Odpady-portal.sk,PROPERTY & ENVIRONMENT s.r.o.,101,16
194278021265803,Michal Šimečka • Progresívne Slovensko,Progresívne Slovensko,4137,49
163449818290,KDH,KDH,3096,34
403027089864701,Peter Pellegrini,HLAS - sociálna demokracia,2575,46
309315359104222,Milan Majerský,KDH,2447,27
600235073447674,Sme rodina,Sme rodina,2317,57
150674111712306,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,"OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",2189,10
100686359349358,Martina Holečková,KDH,2139,17
105321095696057,Modrí,Modrí,1227,48
142965026500972,Michal Truban,Progresívne Slovensko,1188,33
110914051965554,MySlovensko,decido s.r.o.,1089,1
1287561881391098,Jem pre Zem,Humánny pokrok,988,71
101736658825990,Plán obnovy a odolnosti SR,Úrad vlády Slovenskej republiky,963,27
484734501561007,Kaufland Slovenská republika,Kaufland Slovenská republika v.o.s.,882,5
53390100905,INESS,INESS,736,20
825548020851519,To je nápad,"Dobré médiá, s.r.o.",709,42
873391256051903,PEPCO Slovensko,PEPCO Slovensko,637,33
522186401540084,Magyar Fórum - Maďarské fórum,Magyar Fórum - Maďarské fórum,579,31
111165370750,Amnesty International Slovakia,Amnesty International Slovakia,577,11
100612851457308,Matúš Šutaj Eštok,HLAS - sociálna demokracia,561,8
1061086993931165,Petra Krištúfková,Sme rodina,541,18
557862947737785,Progresívne Slovensko,Progresívne Slovensko,523,12
109669047774695,Brainee.sk,Mafra Slovakia a.s.,473,90
186953775142661,ESET,"ESET, spol. s r.o.",466,8
1410201375938843,WWF Slovakia,WWF Slovensko,443,10
147166706140048,Martin Hojsík,Martin Hojsík,418,27
256241975019809,Erik Tomáš,HLAS - sociálna demokracia,402,7
101736658825990,Plán obnovy a odolnosti SR,Plán obnovy a odolnosti SR,331,1
106288718665197,Sloboda vierovyznania a presvedčenia,Úrad vlády Slovenskej republiky,300,1
128401833854581,Nagy József,PRO REGIO DANUBIA,300,2
409652449379928,"Ministerstvo investícií, regionálneho rozvoja a informatizácie SR","Ministerstvo investícií, regionálneho rozvoja a informatizácie Slovenskej republiky",284,4
1009998019021765,Forró Krisztián,"Szövetség – Magyarok, nemzetiségek, régiók. Aliancia – Maďari, národnosti, regióny.",275,8
1075981519276261,Mária Kolíková,Sloboda a Solidarita,272,15
102200698451761,Gyimesi György,SZÖVETSÉG - ALIANCIA,265,5
53247283454,Hospodárske noviny,Mafra Slovakia a.s.,257,12
732167026967322,Robert Fico,SMER - SD,230,5
730919327293761,Miroslav Radačovský • predseda strany Slovenský Patriot a europoslanec,Miroslav Radačovský • predseda strany Slovenský Patriot a europoslanec,207,7
2322076957827734,Ladislav Kamenický,SMER - SD,199,18
396331590493376,Miroslav Žiak,Sloboda a Solidarita,198,5
106092371358835,Za právny štát,Občianske združenie ZA DEMOKRACIU A PRÁVNY ŠTÁT,192,3
290039217722349,Jarmila Halgašová - Kvalitné potraviny zo slovenských polí,Sloboda a Solidarita,179,31
101379528135365,Vladimíra Marcinková,Sloboda a Solidarita,174,2
829031324096235,Orosz Örs,Orosz Örs,170,3
1928247723902365,Humánny pokrok,Humánny pokrok,165,7
105131888394144,Team Bratislava,Team BA,153,2
103016189252551,Jaromír Šmátrala • Republika,Jaromír Šmátrala • Republika,151,2
565346557262681,Pirátska strana - Slovensko,Pirátska strana - Slovensko,147,9
708006319284463,Janka Bittó Cigániková,Sloboda a Solidarita,147,5
344709529755622,SAPI,SAPI,140,16
594790970995799,Miriam Lexmann,Miriam Lexmann,140,3
100996313315404,Greenpeace Slovensko,Greenpeace Slovensko,140,4
264610253564449,Hyundai Slovensko,Hyundai Motor Czech s.r.o.,137,4
104508354300137,Andrea Letanovská - Demokrati,Andrea Letanovská - Demokrati,132,13
348063062356711,Dobré rádio,"Dobré médiá, s.r.o",127,2
101046366328818,Tomáš Szalay,Sloboda a Solidarita,113,7
107946164147019,Ján Oravec,Sloboda a Solidarita,107,1
1555021474808039,Richard Takáč - poslanec NR SR,SMER - SD,107,11
141217272588202,Ministerstvo zahraničných vecí a európskych záležitostí SR,Ministerstvo zahraničných vecí a európskych záležitostí SR,105,1
210627929528194,Za našu vodu,OZ Za našu vodu,104,5
283025969119,Odpady-portal.sk,PROPERTY & ENVIRONMENT s.r.o.,104,40
1846501408935178,Marek Vagovič,Media Forum s. r. o.,101,8
2001358070115171,Jaro Polaček,Jaroslav Polaček,101,7
150674111712306,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,"OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",103804,99
600235073447674,Sme rodina,Sme rodina,86432,543
163449818290,KDH,KDH,75443,452
194278021265803,Michal Šimečka • Progresívne Slovensko,Progresívne Slovensko,71546,421
104508354300137,Andrea Letanovská - Demokrati,Demokrati,70365,795
105321095696057,Modrí,Modrí,63056,423
403027089864701,Peter Pellegrini,HLAS - sociálna demokracia,62832,357
309315359104222,Milan Majerský,KDH,60280,311
1057020590987528,Demokrati 2023,Demokrati,55275,553
111413928658403,Jozef Sýkora - Demokrati 2023,Demokrati,54477,58
557862947737785,Progresívne Slovensko,Progresívne Slovensko,40007,248
184760561603680,Richard Sulík,Sloboda a Solidarita,33942,238
1009998019021765,Forró Krisztián,"Szövetség – Magyarok, nemzetiségek, régiók. Aliancia – Maďari, národnosti, regióny.",30193,118
142965026500972,Michal Truban,Progresívne Slovensko,29923,157
100686359349358,Martina Holečková,KDH,29387,189
105987589010388,SkyShowtime Slovensko,These ads ran without a disclaimer,28255,48
102146246492040,SMER - SSD,SMER - SD,25167,230
168813446552680,Richard Vašečka,Kresťanská únia,23930,70
732167026967322,Robert Fico,SMER - SD,23728,114
127012367151874,Klamal som vás,matovic.sk,21375,372
113775847050590,HLAS - sociálna demokracia,HLAS - sociálna demokracia,20933,171
103192309541650,Voľte Republiku,REPUBLIKA,17009,65
103101388140837,Marian Kotleba,Kotlebovci - Ľudová strana Naše Slovensko,14151,69
102200698451761,Gyimesi György,SZÖVETSÉG - ALIANCIA,13825,50
101835176295971,Chcem tu zostať,Chcem tu zostať,13395,44
112006148597737,Ján Šubák - Demokrati 2023,Demokrati,13149,22
353195602108,Most-Híd,"Modrí, Most - Híd",13145,68
109605918855025,Slobodní a zodpovední,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",11752,34
288447254691571,Veronika Remišová,ZA ĽUĎÍ,11595,56
100612851457308,Matúš Šutaj Eštok,HLAS - sociálna demokracia,11264,225
522186401540084,Magyar Fórum - Maďarské fórum,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",11173,132
558882197954288,Kresťanská únia,Kresťanská únia,10915,33
254427098315,Tipsport SK,Tipsport SK,10708,13
110389031408012,SZÖVETSÉG,"Szövetség – Magyarok, nemzetiségek, régiók. Aliancia – Maďari, národnosti, regióny.",10551,73
1464024763918594,Boris Kollar,Sme rodina,10000,38
2114282595319489,Za ľudí,Za ľudí,9029,49
172396033788,MEMO 98,MEMO 98,8863,58
858732787843932,Juraj Šeliga,Demokrati,8372,141
260530294113765,Milan Krajniak,Sme rodina,8246,14
113345716746560,Lucia Plaváková • Progresívne Slovensko,Progresívne Slovensko,8013,39
108466378973519,Zriedkaví Priatelia,Demokrati,7927,12
109628675248068,JOJ 24,JOJ 24,7794,24
147166706140048,Martin Hojsík,Martin Hojsík,7754,91
1488631054500445,Polícia Slovenskej republiky,Ministerstvo vnútra SR,7553,18
111584598545867,Andrea Cocherová - Demokrati,Demokrati,7519,43
1061086993931165,Petra Krištúfková,Sme rodina,7466,208
396331590493376,Miroslav Žiak,Sloboda a Solidarita,7358,53
110914051965554,MySlovensko,MySlovensko,7285,68
117754892955994,Branislav Vančo • Progresívne Slovensko,Progresívne Slovensko,6954,67
231177683632352,Branislav Gröhling - Vzdelanie je budúcnosť krajiny,Sloboda a Solidarita,6851,69
1428899270704224,Správy RTVS,Rozhlas a televízia Slovenska,6714,71
102696185988354,Ján Hargaš,Progresívne Slovensko,6475,62
1695285870694719,Peter Bobula • KDH,KDH,6400,12
484734501561007,Kaufland Slovenská republika,Kaufland Slovenská republika v.o.s.,6266,36
1625320827727426,Cziprusz Zoltán,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,6178,76
135805949177,FORTUNA stavte sa,FORTUNA stavte sa,6000,4
103955061071909,Kotlebovci - Ľudová strana Naše Slovensko,Kotlebovci - Ľudová strana Naše Slovensko,5950,3
109669047774695,Brainee.sk,Mafra Slovakia a.s.,5893,876
71030757230,Sloboda a Solidarita,Sloboda a Solidarita,5876,151
102658429548951,Martin Šimík,KDH,5870,160
290039217722349,Jarmila Halgašová - Kvalitné potraviny zo slovenských polí,Sloboda a Solidarita,5463,282
339528979423925,Aktuality.sk,Ringier Slovakia Media s.r.o.,5352,18
103720806125628,Jozef Hajko,KDH,5256,79
256241975019809,Erik Tomáš,HLAS - sociálna demokracia,5231,180
141124972406788,Nestrať svoj hlas,"Mladí, o.z.",5157,27
103010318316057,Tomáš Merašický,KDH,4920,79
178362315106,European Parliament,European Parliament,4645,166
1555021474808039,Richard Takáč - poslanec NR SR,SMER - SD,4621,151
2322076957827734,Ladislav Kamenický,SMER - SD,4601,142
101069575386725,Slovensko Zálohuje,‍Správca zálohového systému n.o.,4600,35
104687666060240,Michal Hort,"Modrí, Most - Híd",4557,58
186953775142661,ESET,"ESET, spol. s r.o.",4538,53
193258414360612,Milan Uhrík • Republika,REPUBLIKA,4505,21
239366402785275,Ministerstvo vnútra SR,Ministerstvo vnútra SR,4285,26
53247283454,Hospodárske noviny,Mafra Slovakia a.s.,4212,837
109628675248068,JOJ 24,"Slovenská produkčná, a.s.",4209,29
224564804326967,Lidl Slovensko,These ads ran without a disclaimer,4099,1
826305747496237,Igor Janckulík - KDH,KDH,4025,36
128401833854581,Nagy József,PRO REGIO DANUBIA,3957,48
103898804596668,Peter Pollák jr. - Poslanec NRSR,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",3948,8
101736658825990,Plán obnovy a odolnosti SR,Úrad vlády Slovenskej republiky,3916,38
978554185546219,Ábel Ravasz,Sloboda a Solidarita,3865,170
1410201375938843,WWF Slovakia,WWF Slovensko,3862,15
108184912015398,"PhDr. Ján Bync PhD., 33 SNS",Slovenská národná strana,3859,8
951009345100113,Ondrej Prostredník • Progresívne Slovensko,Progresívne Slovensko,3726,27
53390100905,INESS,INESS,3692,110
107946164147019,Ján Oravec,Sloboda a Solidarita,3676,27
102190718988276,EDYN Slovakia,EDYN n.o.,3615,18
101046366328818,Tomáš Szalay,Sloboda a Solidarita,3562,68
690215231040900,Agócs Gergely,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. / ALIANCIA - Maďari. Národnosti. Regióny,3558,26
349646455099583,Juraj Mikus,KDH,3502,81
106918014077172,Mózes Szabolcs,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. / ALIANCIA - Maďari. Národnosti. Regióny.,3419,22
133590787230331,Erik Kaliňák,SMER - SD,3346,40
151962591495628,Richard Raši,HLAS - sociálna demokracia,3283,103
114612258374019,Ak neprídeš voliť,.týždeň - fond pre kvalitnú žurnalistiku,3240,23
1075981519276261,Mária Kolíková,Sloboda a Solidarita,3152,22
599864820155830,Szövetség - Galántai járás,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,3115,46
113183660338038,Poslanec Marek Šefčík,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",3108,14
56934005952,OKS - Občianska konzervatívna strana,Sloboda a Solidarita,3083,95
279200712281963,Martin Šmilňák,KDH,3076,143
333036367253278,Ján Vaľko - NIE JE MI to 111,Sloboda a Solidarita,3061,8
942741555816368,Anna Laurinec Šmehilová,KDH,3045,73
109776752154327,Zapni sa pre Slovensko,Zapni sa pre Slovensko,3033,25
105330172030395,Ján Magušin,Ján Magušin,3027,10
708006319284463,Janka Bittó Cigániková,Sloboda a Solidarita,3000,35
103333988977745,Boris Vanek - Kandidát na poslanca NR SR,Sme rodina,2876,30
880183928746736,Halász Béla,"Szövetség – Magyarok, nemzetiségek, régiók. Aliancia – Maďari, národnosti, regióny.",2855,5
129258550251344,Karel Hirman - Demokrati,Demokrati,2814,17
622124591472787,Martin Pekár • Progresívne Slovensko,Progresívne Slovensko,2765,8
829031324096235,Orosz Örs,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. / ALIANCIA - Maďari. Národnosti. Regióny.,2697,10
100996313315404,Greenpeace Slovensko,Greenpeace Slovensko,2684,28
1464734340450562,Pavel Nechala - Demokrati,Demokrati,2600,23
272361053251921,Tomáš Šudík,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",2577,23
281189505375741,Simon Zsolt,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",2553,23
115236661161471,KDH Bratislava3,KDH,2541,89
106508215668344,VratkoStupel,Správca zálohového systému n. o.,2535,40
168054920212177,Marián Čaučík,KDH,2528,112
171511222871512,Televízia JOJ,Televízia JOJ,2510,12
156395481064391,Michal Šipoš,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",2483,3
273654778349,ČSOB,"Československá obchodná banka, a.s.",2479,9
1544882959152020,KARMA - nová politická strana,Karma,2468,93
988525254539935,Marek Michalčík,KDH,2453,30
110432107808548,Ing. Rudolf Huliak - SNS - Nezávislý kandidát,Slovenská národná strana,2391,5
307556876112136,Peter Pollák,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",2263,6
571160823088196,Mladí proti fašizmu,"Mladí, o.z.",2253,14
106819342821837,KDH Bratislavský kraj,KDH,2205,40
103467872676374,Michal Kiča,Demokrati,2149,25
107024067498051,ViolaMiklós,SZÖVETSÉG - Magyarok. Nemzetiségek. Régiók | ALAINCIA - Maďari. Národnosti. Regióny.,2111,27
1551879298397654,Viliam Novotný,Demokrati,2100,11
865682926924151,Juraj Jánošík,Sloboda a Solidarita,2082,3
108624358992592,Voľte 7,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",2039,67
234030556972158,Karol Galek,Sloboda a Solidarita,2017,16
324560137683033,Ivan ŠTEFANEC,Ivan ŠTEFANEC,2000,6
1276292009176314,Jožo Pročko - stránka,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",2000,1
237493046280813,Katarina Roth Nevedalova,Katarina Roth Nevedalova,2000,90
116795486378224,Marián Kéry- poslanec NR SR,SMER - SD,1967,76
106092371358835,Za právny štát,Občianske združenie ZA DEMOKRACIU A PRÁVNY ŠTÁT,1904,43
101038892907757,Mikuláš Dzurinda,"Modrí, Most - Híd",1884,9
634042709987309,Post Bellum SK / Príbehy 20. storočia,Post Bellum SK,1860,35
100826411295924,Miroslav Kollár - Demokrati,Demokrati,1850,21
1111614645518109,Őry Péter,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,1817,18
1555237767952874,Natália Svítková - Demokrati,Demokrati,1813,30
281532302344709,Lukáš Čelinák,Sloboda a Solidarita,1799,53
109590558726150,Monika Podhorány Masariková - Demokrati,Demokrati,1785,41
111165370750,Amnesty International Slovakia,Amnesty International Slovakia,1772,25
802573516467334,Juraj Blanár,SMER - SD,1746,74
100171861388723,Branislav Becík,HLAS - sociálna demokracia,1738,18
105463642608541,Arpád Sárközi - ĽS Naše Slovensko,Kotlebovci - Ľudová strana Naše Slovensko,1720,9
829031324096235,Orosz Örs,Orosz Örs,1716,8
104856174769143,Robert Kaliňák,SMER - SD,1702,33
1501859650125625,Vladimír Bilčík,Vladimír Bilčík,1700,9
104209377829196,Vladimír Ledecký,Sloboda a Solidarita,1698,31
2109897839105854,Bindics László,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",1688,23
132353247111236,Simona Petrík • Progresívne Slovensko,Progresívne Slovensko,1665,16
102213315938547,Monika Kolejáková - Rodičovstvo nesmie byť stres,KDH,1664,51
409652449379928,"Ministerstvo investícií, regionálneho rozvoja a informatizácie SR","Ministerstvo investícií, regionálneho rozvoja a informatizácie Slovenskej republiky",1663,54
207289726707929,Milan Mazurek • Republika,REPUBLIKA,1650,12
100126646819002,Samuel Migaľ,HLAS - sociálna demokracia,1621,50
816383341890046,Denisa Saková,HLAS - sociálna demokracia,1600,72
116494478175334,Martin Seman - kandidát do NRSR č.59,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1594,2
101211179319052,Pandy Péter,Szövetség – Magyarok. Nemzetiségek. Régiók. Aliancia – Maďari. Národnosti. Regióny.,1553,10
889169094587556,"Ján Richter, poslanec NR SR",SMER - SD,1546,28
103154629250890,Slavomír Reištetter - kandidát OĽANO a priatelia #81,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1542,4
884043258427382,"Ján Marosz - OĽANO a priatelia, kandidát č.33","OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1528,7
475005065849814,Zastúpenie Európskej komisie na Slovensku,Zastúpenie Európskej komisie na Slovensku,1510,32
429799293817559,Jana Žitňanská,Demokrati,1500,22
100884964789275,Martin Kvetko - Demokrati,Demokrati,1500,28
295474380481252,Spravodlivosť,Spravodlivosť,1498,8
108494287234821,František Majerský - Poprad a Slovensko na 1. mieste,KDH,1481,9
552717621530226,Alojz Hlina,Sloboda a Solidarita,1474,21
277077069455,Transparency International Slovensko,Transparency International Slovensko,1462,12
105697221132872,Tamara Stohlová • Progresívne Slovensko,Progresívne Slovensko,1461,10
114240485988180,Gabriel Paľa,KDH,1455,55
104836089345291,Dávid Skokan - poslanec a kandidát KDH,KDH,1454,8
102232092476868,Adam Lučanský,Slovenská národná strana,1439,12
115022806551437,Oskar Dvořák • Progresívne Slovensko,Progresívne Slovensko,1401,9
109381580612435,Rastislav Jílek - OĽANO,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1386,4
148882081880955,Szövetség Érsekújvári járás,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,1377,12
2308492039426614,Úrad vlády Slovenskej republiky,Úrad vlády Slovenskej republiky,1366,21
707424385983782,Gergely Papp Adrianna,Szövetség-Magyarok. Nemzetiségek. Régiók. Aliancia-Maďari. Národnosti. Regióny.,1352,25
101379528135365,Vladimíra Marcinková,Sloboda a Solidarita,1338,11
565346557262681,Pirátska strana - Slovensko,Pirátska strana - Slovensko,1337,32
1664533523674012,Ivan Štefunko • Progresívne Slovensko,Progresívne Slovensko,1330,18
118669131189206,Miroslav Martinka - kandidát do NRSR č.95 na kandidátke SASKY,Sloboda a Solidarita,1305,22
1412329569066398,Ján Mičovský,Demokrati,1300,13
175347779702238,Peter Harvan,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1296,6
109324335324272,Štefan Kišš • Progresívne Slovensko,Progresívne Slovensko,1288,23
141402462565998,noviny.sk - spravodajstvo TV JOJ,"Slovenská produkčná, a.s.",1250,5
283025969119,Odpady-portal.sk,PROPERTY & ENVIRONMENT s.r.o.,1240,141
467066839986458,Erika Jurinová,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1228,1
131722646680713,Richard Kráľovič,KDH,1228,11
178878375475789,Energie-portal.sk,PROPERTY & ENVIRONMENT s.r.o.,1223,171
49067816623,Pravda,Pravda,1206,18
172396033788,MEMO 98,These ads ran without a disclaimer,1203,4
105674272615043,Peter Mikuláš,KDH,1186,36
101376491395473,Roman Mikulec,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1169,10
108501111443753,Artur Bekmatov,SMER - SD,1162,20
110129608726975,Zdravotnícky denník,"Media Network, s.r.o.",1149,33
111410950299518,Iván Tamás,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. / ALIANCIA - Maďari. Národnosti. Regióny,1126,45
117195501273420,Mali ešte žiť,OZ Pozostalí za spravodlivosť,1118,70
136261775977,SITA Webnoviny,SITA Slovenská tlačová agentúra a.s.,1107,777
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,1095,200
608493236475568,Pavol Slota • DOMOV - Národná strana,DOMOV národná strana,1092,19
2001358070115171,Jaro Polaček,Jaroslav Polaček,1091,49
253595649968,Monika Beňová,Monika Beňová,1088,251
251522014921848,Ján MRVA,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1079,12
1198279137015143,Zmudri.sk,Zmudri.sk,1076,8
141217272588202,Ministerstvo zahraničných vecí a európskych záležitostí SR,Ministerstvo zahraničných vecí a európskych záležitostí SR,1073,15
104893459551069,Ekotopfilm SK,Ekotopfilm SK,1059,102
104723858652776,Dokončime to,Dokončime to,1052,9
121130481252381,Slovenská národná strana,Slovenská národná strana,1041,13
108840878630655,Martin Mlýnek,Sloboda a Solidarita,1027,18
1643155275828458,Ján Mažgút,SMER - SD,1007,37
676942185691820,Slovak Parcel Service,Slovak Parcel Service,1000,5
437888136331346,Michal Kaliňák - HLAS Regiónov,HLAS - sociálna demokracia,1000,89
714437508635046,Lucia Ď. Nicholsonová,Demokrati,998,5
1160570887436415,Igor Dušenka,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",971,5
100472733014292,SMER - SSD Bratislavský kraj,SMER - sociálna demokracia,952,12
2114747078615092,Tibor Gašpar,SMER - SD,946,32
264610253564449,Hyundai Slovensko,Hyundai Motor Czech s.r.o.,934,23
279291282133882,Pavol Ľorko - Demokrati,Demokrati,934,20
825548020851519,To je nápad,"Dobré médiá, s.r.o.",926,158
635476236633895,Nakupovanie s Potravinovým Kritikom,HLAS - sociálna demokracia,920,31
102187668098088,Desolat,Desolat,913,35
112611038482621,Eleonóra Porubcová,KDH,903,44
171308816244263,Pavel Hagyari,Sme rodina,900,9
238750306307024,Juraj Droba,Sloboda a Solidarita,898,8
174150095983441,Dana Kleinert • Progresívne Slovensko,Progresívne Slovensko,880,8
2631817786833672,Michal Wiezik • Za zelenú Európu,Progresívne Slovensko,879,8
594790970995799,Miriam Lexmann,Miriam Lexmann,878,20
1601222556777680,Konfederácia odborových zväzov Slovenskej republiky - KOZ SR,Konfederácia odborových zväzov Slovenskej republiky - KOZ SR,869,149
108326823969091,Zuzana Bošnáková,KDH,868,113
139025019440898,Inštitút ľudských práv - Human Rights Institute,Inštitút ľudských práv - Human Rights Institute,861,46
108691074741565,Bibiána Kudziová • Jablko,Demokrati,850,1
104597817688561,Lukáš Kyselica - poslanec NR SR,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",848,4
119207254432872,René Parák - Chceme žiť kultúrne,Sloboda a Solidarita,848,11
106908331880924,Diana Kleštincová vás podporuje v dojčení,Progresívne Slovensko,848,8
565955613469587,Szövetség - Vágsellyei járás,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,842,17
269221090588670,Bauer Ildikó,"Szövetség – Magyarok, nemzetiségek, régiók. Aliancia – Maďari, národnosti, regióny.",840,11
179539541347,Ondrej Dostál,Sloboda a Solidarita,839,14
101733132743442,Ivan Bilohuščin - Tím SaS Obrana,Sloboda a Solidarita,826,15
53798312370,EURACTIV.sk,EURACTIV.sk,818,81
